ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY
1149	73_rubhardwithbothhands	None	NyaungGone	Nyaung Gone	sabɔʔ	sabɔʔ	s a b ɔ ʔ		1449	20.635025	96.545772	
1150	73_rubhardwithbothhands	None	NoeLae	Noe Lae	sabɔ	sabɔ	s a b ɔ		1449	19.941803	99.044742	
1151	73_rubhardwithbothhands	None	BanPaw	Ban Paw	sabɔɁ	sabɔɁ	s a b ɔ ʔ		1449	21.311225	99.557550	
1152	73_rubhardwithbothhands	None	ChaYeQing	Cha Ye Qing	səboɁ	səboɁ	s ə b o ʔ		1449	24.305717	98.463661	
1153	73_rubhardwithbothhands	None	GuangKa	Guang Ka	thuthik	thuthik	tʰ u tʰ i k	ruma1248	1449	24.065714	97.796281	
1154	73_rubhardwithbothhands	None	MangBang	Mang Bang	thuthiː	thuthiː	tʰ u tʰ iː	ruma1248	1449	24.416392	98.399078	
1155	73_rubhardwithbothhands	None	NanSang	Nan Sang	thuthiː	thuthiː	tʰ u tʰ iː	ruma1248	1449	24.019728	97.819736	
1156	74_cut	None	NamHsan	Namhsan	ɡәp	ɡәp	g ə p		1432	22.965064	97.163239	
1157	74_cut	None	KhunHawt	Khun Hawt	ɡәp	ɡәp	g ə p		1432	22.965064	97.163239	
1158	74_cut	None	HtanHsan	Htan Hsan	ɡәp	ɡәp	g ə p		1432	22.675133	97.289942	
1159	74_cut	None	PangKham	Pangkham	kap	kap	k a p		1432	22.672097	97.161167	
1160	74_cut	None	ManLoi	Man Loi	kap	kap	k a p		1432	22.636019	97.139264	
1161	74_cut	None	MengDan	Meng Dan	kiap	kiap	k i a p	khan1274	1432	24.296522	98.379886	
1162	74_cut	None	ChuDongGua	Chu Dong Gua	kap	kap	k a p		1432	24.330889	98.393125	
1163	74_cut	None	XiangZhaiTang	Xiang Zhai Tang	kəp	kəp	k ə p	ruma1248	1432	24.323819	98.556639	
1164	74_cut	None	PongNuea	Pong Nuea	kəp	kəp	k ə p		1432	20.321525	99.866817	
1165	74_cut	None	NyaungGone	Nyaung Gone	kăp	kăp	k ă p		1432	20.635025	96.545772	
1166	74_cut	None	NoeLae	Noe Lae	kə̆p	kə̆p	k ə̆ p		1432	19.941803	99.044742	
1167	74_cut	None	BanPaw	Ban Paw	kakə̆p	kakə̆p	k a k ə̆ p		1432	21.311225	99.557550	
1168	74_cut	None	ChaYeQing	Cha Ye Qing	kep	kep	k e p		1432	24.305717	98.463661	
1169	74_cut	None	GuangKa	Guang Ka	kjap	kjap	k j a p	ruma1248	1432	24.065714	97.796281	
1170	74_cut	None	MangBang	Mang Bang	kiap	kiap	k i a p	ruma1248	1432	24.416392	98.399078	
1171	74_cut	None	NanSang	Nan Sang	kiap	kiap	k i a p	ruma1248	1432	24.019728	97.819736	
1172	75_dig	None	NamHsan	Namhsan	kәhɓɨŋ	kәhɓɨŋ	k ə h ɓ ɨ ŋ		1418	22.965064	97.163239	
1173	75_dig	None	KhunHawt	Khun Hawt	kәːŋ	kәːŋ	k əː ŋ		1418	22.965064	97.163239	
1174	75_dig	None	HtanHsan	Htan Hsan	kәːŋ	kәːŋ	k əː ŋ		1418	22.675133	97.289942	
1175	75_dig	None	PangKham	Pangkham	ɡəh	ɡəh	g ə h		1418	22.672097	97.161167	
1176	75_dig	None	ManLoi	Man Loi	ɡəh	ɡəh	g ə h		1418	22.636019	97.139264	
1177	75_dig	None	MengDan	Meng Dan	loʔ	loʔ	l o ʔ	khan1274	1418	24.296522	98.379886	
1178	75_dig	None	ChuDongGua	Chu Dong Gua	loʔ	loʔ	l o ʔ		1418	24.330889	98.393125	
1179	75_dig	None	XiangZhaiTang	Xiang Zhai Tang	ɡəx	ɡəx	g ə x	ruma1248	1418	24.323819	98.556639	
1180	75_dig	None	PongNuea	Pong Nuea	ɡəh	ɡəh	g ə h		1418	20.321525	99.866817	
1181	75_dig	None	NyaungGone	Nyaung Gone	ɡə̆h	ɡə̆h	g ə̆ h		1418	20.635025	96.545772	
1182	75_dig	None	NoeLae	Noe Lae	ɡə̆h	ɡə̆h	g ə̆ h		1418	19.941803	99.044742	
1183	75_dig	None	BanPaw	Ban Paw	ɡə̆h	ɡə̆h	g ə̆ h		1418	21.311225	99.557550	
1184	75_dig	None	ChaYeQing	Cha Ye Qing	khut	khut	kʰ u t		1418	24.305717	98.463661	
1185	75_dig	None	GuangKa	Guang Ka	lok	lok	l o k	ruma1248	1418	24.065714	97.796281	
1186	75_dig	None	MangBang	Mang Bang	lok	lok	l o k	ruma1248	1418	24.416392	98.399078	
1187	75_dig	None	NanSang	Nan Sang	kəh	kəh	k ə h	ruma1248	1418	24.019728	97.819736	
1188	76_burn	None	NamHsan	Namhsan	ɡuɁ	ɡuɁ	g u ʔ		2102	22.965064	97.163239	
1189	76_burn	None	KhunHawt	Khun Hawt	ɡuːt	ɡuːt	g uː t		2102	22.965064	97.163239	
1190	76_burn	None	HtanHsan	Htan Hsan	ɡuːɁ	ɡuːɁ	g uː ʔ		2102	22.675133	97.289942	
1191	76_burn	None	PangKham	Pangkham	ɗɔk	ɗɔk	ɗ ɔ k		2102	22.672097	97.161167	
1192	76_burn	None	ManLoi	Man Loi	ɗok	ɗok	ɗ o k		2102	22.636019	97.139264	
1193	76_burn	None	MengDan	Meng Dan	ɗoʔ	ɗoʔ	ɗ o ʔ	khan1274	2102	24.296522	98.379886	
1194	76_burn	None	ChuDongGua	Chu Dong Gua	ɗoʔ	ɗoʔ	ɗ o ʔ		2102	24.330889	98.393125	
1195	76_burn	None	XiangZhaiTang	Xiang Zhai Tang	douɁ	douɁ	d o u ʔ	ruma1248	2102	24.323819	98.556639	
1196	76_burn	None	PongNuea	Pong Nuea	douɁ	douɁ	d o u ʔ		2102	20.321525	99.866817	
1197	76_burn	None	NyaungGone	Nyaung Gone	douʔ	douʔ	d o u ʔ		2102	20.635025	96.545772	
1198	76_burn	None	NoeLae	Noe Lae	douɁ	douɁ	d o u ʔ		2102	19.941803	99.044742	
1199	76_burn	None	BanPaw	Ban Paw	douɁ	douɁ	d o u ʔ		2102	21.311225	99.557550	
1200	76_burn	None	ChaYeQing	Cha Ye Qing	ɗok	ɗok	ɗ o k		2102	24.305717	98.463661	
1201	76_burn	None	GuangKa	Guang Ka	tok	tok	t o k	ruma1248	2102	24.065714	97.796281	
1202	76_burn	None	MangBang	Mang Bang	tok	tok	t o k	ruma1248	2102	24.416392	98.399078	
1203	76_burn	None	NanSang	Nan Sang	tok	tok	t o k	ruma1248	2102	24.019728	97.819736	
1204	77_hunt	None	NamHsan	Namhsan	biam	biam	b i a m		1435	22.965064	97.163239	
1205	77_hunt	None	KhunHawt	Khun Hawt	koh priː	koh priː	k o h + p r iː		1435	22.965064	97.163239	
1206	77_hunt	None	HtanHsan	Htan Hsan	luaŋbrej	luaŋbrej	l u a ŋ b r e j		1435	22.675133	97.289942	
1207	77_hunt	None	PangKham	Pangkham	kuh praj	kuh praj	k u h + p r a j		1435	22.672097	97.161167	
1208	77_hunt	None	ManLoi	Man Loi	khrɔh praj	khrɔh praj	kʰ r ɔ h + p r a j		1435	22.636019	97.139264	
1209	77_hunt	None	MengDan	Meng Dan	lip riŋ	lip riŋ	l i p + r i ŋ	khan1274	1435	24.296522	98.379886	
1210	77_hunt	None	ChuDongGua	Chu Dong Gua	klɔː brai	klɔː brai	k l ɔː + b r a i		1435	24.330889	98.393125	
1211	77_hunt	None	XiangZhaiTang	Xiang Zhai Tang	lɨpprɛː	lɨpprɛː	l ɨ pp r ɛː	ruma1248	1435	24.323819	98.556639	
1212	77_hunt	None	PongNuea	Pong Nuea	ŋauh	ŋauh	ŋ a u h		1435	20.321525	99.866817	
1213	77_hunt	None	NyaungGone	Nyaung Gone	lɛ khɛ prɛ	lɛ khɛ prɛ	l ɛ + kʰ ɛ + p r ɛ		1435	20.635025	96.545772	
1214	77_hunt	None	NoeLae	Noe Lae	lɛ prɛ	lɛ prɛ	l ɛ + p r ɛ		1435	19.941803	99.044742	
1215	77_hunt	None	BanPaw	Ban Paw	ba prɛ	ba prɛ	b a + p r ɛ		1435	21.311225	99.557550	
1216	77_hunt	None	ChaYeQing	Cha Ye Qing	ləp bjaj	ləp bjaj	l ə p + b j a j		1435	24.305717	98.463661	
1217	77_hunt	None	GuangKa	Guang Ka	pai toː	pai toː	p a i + t oː	ruma1248	1435	24.065714	97.796281	
1218	77_hunt	None	MangBang	Mang Bang	lɛː	lɛː	l ɛː	ruma1248	1435	24.416392	98.399078	
1219	77_hunt	None	NanSang	Nan Sang	jɨtoː	jɨtoː	j ɨ t oː	ruma1248	1435	24.019728	97.819736	
1220	78_kill	None	NamHsan	Namhsan	biam	biam	b i a m		1417	22.965064	97.163239	
1221	78_kill	None	KhunHawt	Khun Hawt	piam	piam	p i a m		1417	22.965064	97.163239	
1222	78_kill	None	HtanHsan	Htan Hsan	ɓiam	ɓiam	ɓ i a m		1417	22.675133	97.289942	
1223	78_kill	None	PangKham	Pangkham	ŋɔh	ŋɔh	ŋ ɔ h		1417	22.672097	97.161167	
1224	78_kill	None	ManLoi	Man Loi	ŋah	ŋah	ŋ a h		1417	22.636019	97.139264	
1225	78_kill	None	MengDan	Meng Dan	ŋah	ŋah	ŋ a h	khan1274	1417	24.296522	98.379886	
1226	78_kill	None	ChuDongGua	Chu Dong Gua	ŋah	ŋah	ŋ a h		1417	24.330889	98.393125	
1227	78_kill	None	XiangZhaiTang	Xiang Zhai Tang	ŋɔh	ŋɔh	ŋ ɔ h	ruma1248	1417	24.323819	98.556639	
1228	78_kill	None	PongNuea	Pong Nuea	ŋauh	ŋauh	ŋ a u h		1417	20.321525	99.866817	
1229	78_kill	None	NyaungGone	Nyaung Gone	ŋauh	ŋauh	ŋ a u h		1417	20.635025	96.545772	
1230	78_kill	None	NoeLae	Noe Lae	ŋauh	ŋauh	ŋ a u h		1417	19.941803	99.044742	
1231	78_kill	None	BanPaw	Ban Paw	ŋauh	ŋauh	ŋ a u h		1417	21.311225	99.557550	
1232	78_kill	None	ChaYeQing	Cha Ye Qing	ŋɔh	ŋɔh	ŋ ɔ h		1417	24.305717	98.463661	
1233	78_kill	None	GuangKa	Guang Ka	ŋai?	ŋai?	ŋ a i ʔ	ruma1248	1417	24.065714	97.796281	
1234	78_kill	None	MangBang	Mang Bang	ŋaj	ŋaj	ŋ a j	ruma1248	1417	24.416392	98.399078	
1235	78_kill	None	NanSang	Nan Sang	ŋai	ŋai	ŋ a i	ruma1248	1417	24.019728	97.819736	
1236	79_one	None	NamHsan	Namhsan	Ɂur	Ɂur	ʔ u r		1493	22.965064	97.163239	
1237	79_one	None	KhunHawt	Khun Hawt	Ɂuː	Ɂuː	ʔ uː		1493	22.965064	97.163239	
1238	79_one	None	HtanHsan	Htan Hsan	Ɂu:	Ɂu:	ʔ uː		1493	22.675133	97.289942	
1239	79_one	None	PangKham	Pangkham	Ɂuː	Ɂuː	ʔ uː		1493	22.672097	97.161167	
1240	79_one	None	ManLoi	Man Loi	Ɂuː	Ɂuː	ʔ uː		1493	22.636019	97.139264	
1241	79_one	None	MengDan	Meng Dan	luʔ	luʔ	l u ʔ	khan1274	1493	24.296522	98.379886	
1242	79_one	None	ChuDongGua	Chu Dong Gua	Ɂuː	Ɂuː	ʔ uː		1493	24.330889	98.393125	
1243	79_one	None	XiangZhaiTang	Xiang Zhai Tang	Ɂuː, l̥ejh	Ɂuː	ʔ uː	ruma1248	1493	24.323819	98.556639	
1244	79_one	None	PongNuea	Pong Nuea	lәih	lәih	l ə i h		1493	20.321525	99.866817	
1245	79_one	None	NyaungGone	Nyaung Gone	ʔu, l̥eih	ʔu	ʔ u		1493	20.635025	96.545772	
1246	79_one	None	NoeLae	Noe Lae	Ɂu, l̥eih	Ɂu	ʔ u		1493	19.941803	99.044742	
1247	79_one	None	NoeLae	Noe Lae	Ɂu, l̥eih	l̥eih	l̥ e i h		1493	19.941803	99.044742	
1248	79_one	None	BanPaw	Ban Paw	Ɂu, l̥eih	Ɂu	ʔ u		1493	21.311225	99.557550	
1249	79_one	None	BanPaw	Ban Paw	Ɂu, l̥eih	l̥eih	l̥ e i h		1493	21.311225	99.557550	
1250	79_one	None	ChaYeQing	Cha Ye Qing	ʔuː	ʔuː	ʔ uː		1493	24.305717	98.463661	
1251	79_one	None	GuangKa	Guang Ka	Ɂuː	Ɂuː	ʔ uː	ruma1248	1493	24.065714	97.796281	
1252	79_one	None	MangBang	Mang Bang	Ɂuː	Ɂuː	ʔ uː	ruma1248	1493	24.416392	98.399078	
1253	79_one	None	NanSang	Nan Sang	Ɂuː	Ɂuː	ʔ uː	ruma1248	1493	24.019728	97.819736	
1254	80_two	None	NamHsan	Namhsan	Ɂar	Ɂar	ʔ a r		1498	22.965064	97.163239	
1255	80_two	None	KhunHawt	Khun Hawt	Ɂar	Ɂar	ʔ a r		1498	22.965064	97.163239	
1256	80_two	None	HtanHsan	Htan Hsan	Ɂa:	Ɂa:	ʔ aː		1498	22.675133	97.289942	
1257	80_two	None	PangKham	Pangkham	Ɂaː	Ɂaː	ʔ aː		1498	22.672097	97.161167	
1258	80_two	None	ManLoi	Man Loi	Ɂɛː	Ɂɛː	ʔ ɛː		1498	22.636019	97.139264	
1259	80_two	None	MengDan	Meng Dan	ʔɛː	ʔɛː	ʔ ɛː	khan1274	1498	24.296522	98.379886	
1260	80_two	None	ChuDongGua	Chu Dong Gua	Ɂaː	Ɂaː	ʔ aː		1498	24.330889	98.393125	
1261	80_two	None	XiangZhaiTang	Xiang Zhai Tang	Ɂaː	Ɂaː	ʔ aː	ruma1248	1498	24.323819	98.556639	
1262	80_two	None	PongNuea	Pong Nuea	Ɂaː	Ɂaː	ʔ aː		1498	20.321525	99.866817	
1263	80_two	None	NyaungGone	Nyaung Gone	haʔa	haʔa	h a ʔ a		1498	20.635025	96.545772	
1264	80_two	None	NoeLae	Noe Lae	Ɂa	Ɂa	ʔ a		1498	19.941803	99.044742	
1265	80_two	None	BanPaw	Ban Paw	Ɂa	Ɂa	ʔ a		1498	21.311225	99.557550	
1266	80_two	None	ChaYeQing	Cha Ye Qing	ʔeː	ʔeː	ʔ eː		1498	24.305717	98.463661	
1267	80_two	None	GuangKa	Guang Ka	ʔɛː	ʔɛː	ʔ ɛː	ruma1248	1498	24.065714	97.796281	
1268	80_two	None	MangBang	Mang Bang	ʔɛː	ʔɛː	ʔ ɛː	ruma1248	1498	24.416392	98.399078	
1269	80_two	None	NanSang	Nan Sang	Ɂaː	Ɂaː	ʔ aː	ruma1248	1498	24.019728	97.819736	
1270	81_three	None	NamHsan	Namhsan	Ɂuaj	Ɂuaj	ʔ u a j		492	22.965064	97.163239	
1271	81_three	None	KhunHawt	Khun Hawt	Ɂuaj	Ɂuaj	ʔ u a j		492	22.965064	97.163239	
1272	81_three	None	HtanHsan	Htan Hsan	Ɂuaj	Ɂuaj	ʔ u a j		492	22.675133	97.289942	
1273	81_three	None	PangKham	Pangkham	Ɂuaj	Ɂuaj	ʔ u a j		492	22.672097	97.161167	
1274	81_three	None	ManLoi	Man Loi	Ɂuaj	Ɂuaj	ʔ u a j		492	22.636019	97.139264	
1275	81_three	None	MengDan	Meng Dan	ʔoj	ʔoj	ʔ o j	khan1274	492	24.296522	98.379886	
1276	81_three	None	ChuDongGua	Chu Dong Gua	Ɂoj	Ɂoj	ʔ o j		492	24.330889	98.393125	
1277	81_three	None	XiangZhaiTang	Xiang Zhai Tang	Ɂoːj	Ɂoːj	ʔ oː j	ruma1248	492	24.323819	98.556639	
1278	81_three	None	PongNuea	Pong Nuea	Ɂoːj	Ɂoːj	ʔ oː j		492	20.321525	99.866817	
1279	81_three	None	NyaungGone	Nyaung Gone	ʔoj	ʔoj	ʔ o j		492	20.635025	96.545772	
1280	81_three	None	NoeLae	Noe Lae	Ɂoj	Ɂoj	ʔ o j		492	19.941803	99.044742	
1281	81_three	None	BanPaw	Ban Paw	Ɂoj	Ɂoj	ʔ o j		492	21.311225	99.557550	
1282	81_three	None	ChaYeQing	Cha Ye Qing	ʔoːj	ʔoːj	ʔ oː j		492	24.305717	98.463661	
1283	81_three	None	GuangKa	Guang Ka	ʔoːj	ʔoːj	ʔ oː j	ruma1248	492	24.065714	97.796281	
1284	81_three	None	MangBang	Mang Bang	ʔoːj	ʔoːj	ʔ oː j	ruma1248	492	24.416392	98.399078	
1285	81_three	None	NanSang	Nan Sang	Ɂoj	Ɂoj	ʔ o j	ruma1248	492	24.019728	97.819736	
1286	82_four	None	NamHsan	Namhsan	phon	phon	pʰ o n		1500	22.965064	97.163239	
1287	82_four	None	KhunHawt	Khun Hawt	phon	phon	pʰ o n		1500	22.965064	97.163239	
1288	82_four	None	HtanHsan	Htan Hsan	phoːn	phoːn	pʰ oː n		1500	22.675133	97.289942	
1289	82_four	None	PangKham	Pangkham	phuan	phuan	pʰ u a n		1500	22.672097	97.161167	
1290	82_four	None	ManLoi	Man Loi	phɔːn	phɔːn	pʰ ɔː n		1500	22.636019	97.139264	
1291	82_four	None	MengDan	Meng Dan	phon	phon	pʰ o n	khan1274	1500	24.296522	98.379886	
1292	82_four	None	ChuDongGua	Chu Dong Gua	phɔn	phɔn	pʰ ɔ n		1500	24.330889	98.393125	
1293	82_four	None	XiangZhaiTang	Xiang Zhai Tang	mphuan	mphuan	m pʰ u a n	ruma1248	1500	24.323819	98.556639	
1294	82_four	None	PongNuea	Pong Nuea	mphaun	mphaun	m pʰ a u n		1500	20.321525	99.866817	
1295	82_four	None	NyaungGone	Nyaung Gone	m phuan	m phuan	m + pʰ u a n		1500	20.635025	96.545772	
1296	82_four	None	NoeLae	Noe Lae	m phuan	m phuan	m + pʰ u a n		1500	19.941803	99.044742	
1297	82_four	None	BanPaw	Ban Paw	phuan	phuan	pʰ u a n		1500	21.311225	99.557550	
1298	82_four	None	ChaYeQing	Cha Ye Qing	phoːm	phoːm	pʰ oː m		1500	24.305717	98.463661	
1299	82_four	None	GuangKa	Guang Ka	phoːn	phoːn	pʰ oː n	ruma1248	1500	24.065714	97.796281	
1300	82_four	None	MangBang	Mang Bang	phoːm	phoːm	pʰ oː m	ruma1248	1500	24.416392	98.399078	
1301	82_four	None	NanSang	Nan Sang	phon	phon	pʰ o n	ruma1248	1500	24.019728	97.819736	
1302	83_many	None	NamHsan	Namhsan	bram	bram	b r a m		1198	22.965064	97.163239	
1303	83_many	None	KhunHawt	Khun Hawt	sәp,	sәp	s ə p		1198	22.965064	97.163239	
1304	83_many	None	HtanHsan	Htan Hsan	pәrʨәɯ	pәrʨәɯ	p ə r tɕ ə ɯ		1198	22.675133	97.289942	
1305	83_many	None	PangKham	Pangkham	rian	rian	r i a n		1198	22.672097	97.161167	
1306	83_many	None	ManLoi	Man Loi	rian	rian	r i a n		1198	22.636019	97.139264	
1307	83_many	None	MengDan	Meng Dan	bram	bram	b r a m	khan1274	1198	24.296522	98.379886	
1308	83_many	None	ChuDongGua	Chu Dong Gua	bram	bram	b r a m		1198	24.330889	98.393125	
1309	83_many	None	NyaungGone	Nyaung Gone	kɨn	kɨn	k ɨ n		1198	20.635025	96.545772	
1310	83_many	None	NoeLae	Noe Lae	kɨn	kɨn	k ɨ n		1198	19.941803	99.044742	
1311	83_many	None	BanPaw	Ban Paw	kɨn	kɨn	k ɨ n		1198	21.311225	99.557550	
1312	83_many	None	ChaYeQing	Cha Ye Qing	ɡɨn	ɡɨn	g ɨ n		1198	24.305717	98.463661	
1313	83_many	None	GuangKa	Guang Ka	ɡɨn	ɡɨn	g ɨ n	ruma1248	1198	24.065714	97.796281	
1314	83_many	None	MangBang	Mang Bang	ɡɨn	ɡɨn	g ɨ n	ruma1248	1198	24.416392	98.399078	
1315	83_many	None	NanSang	Nan Sang	kɨn	kɨn	k ɨ n	ruma1248	1198	24.019728	97.819736	
1316	84_long	None	NamHsan	Namhsan	r̥әŋr̥әŋ	r̥әŋr̥әŋ	r̥ ə ŋ r̥ ə ŋ		1203	22.965064	97.163239	
1317	84_long	None	KhunHawt	Khun Hawt	l̥әːŋ	l̥әːŋ	l̥ əː ŋ		1203	22.965064	97.163239	
1318	84_long	None	HtanHsan	Htan Hsan	l̥әːŋ	l̥әːŋ	l̥ əː ŋ		1203	22.675133	97.289942	
1319	84_long	None	PangKham	Pangkham	d̤oŋ	d̤oŋ	dʱ o ŋ		1203	22.672097	97.161167	
1320	84_long	None	ManLoi	Man Loi	toŋ	toŋ	t o ŋ		1203	22.636019	97.139264	
1321	84_long	None	MengDan	Meng Dan	doŋ	doŋ	d o ŋ	khan1274	1203	24.296522	98.379886	
1322	84_long	None	ChuDongGua	Chu Dong Gua	doŋ	doŋ	d o ŋ		1203	24.330889	98.393125	
1323	84_long	None	PongNuea	Pong Nuea	toŋ	toŋ	t o ŋ		1203	20.321525	99.866817	
1324	84_long	None	NyaungGone	Nyaung Gone	tok	tok	t o k		1203	20.635025	96.545772	
1325	84_long	None	NoeLae	Noe Lae	toŋ	toŋ	t o ŋ		1203	19.941803	99.044742	
1326	84_long	None	BanPaw	Ban Paw	toŋ	toŋ	t o ŋ		1203	21.311225	99.557550	
1327	84_long	None	ChaYeQing	Cha Ye Qing	doŋ	doŋ	d o ŋ		1203	24.305717	98.463661	
1328	84_long	None	GuangKa	Guang Ka	doŋ	doŋ	d o ŋ	ruma1248	1203	24.065714	97.796281	
1329	84_long	None	MangBang	Mang Bang	doŋ	doŋ	d o ŋ	ruma1248	1203	24.416392	98.399078	
1330	84_long	None	NanSang	Nan Sang	doŋ	doŋ	d o ŋ	ruma1248	1203	24.019728	97.819736	
1331	85_full	None	NamHsan	Namhsan	nɔɁ	nɔɁ	n ɔ ʔ		1429	22.965064	97.163239	
1332	85_full	None	KhunHawt	Khun Hawt	noɁ	noɁ	n o ʔ		1429	22.965064	97.163239	
1333	85_full	None	HtanHsan	Htan Hsan	nauɁ	nauɁ	n a u ʔ		1429	22.675133	97.289942	
1334	85_full	None	PangKham	Pangkham	noɁ	noɁ	n o ʔ		1429	22.672097	97.161167	
1335	85_full	None	ManLoi	Man Loi	nok	nok	n o k		1429	22.636019	97.139264	
1336	85_full	None	MengDan	Meng Dan	noʔ	noʔ	n o ʔ	khan1274	1429	24.296522	98.379886	
1337	85_full	None	ChuDongGua	Chu Dong Gua	nok	nok	n o k		1429	24.330889	98.393125	
1338	85_full	None	XiangZhaiTang	Xiang Zhai Tang	nouɁ	nouɁ	n o u ʔ	ruma1248	1429	24.323819	98.556639	
1339	85_full	None	PongNuea	Pong Nuea	nouɁ	nouɁ	n o u ʔ		1429	20.321525	99.866817	
1340	85_full	None	NyaungGone	Nyaung Gone	nouʔ	nouʔ	n o u ʔ		1429	20.635025	96.545772	
1341	85_full	None	NoeLae	Noe Lae	nouɁ	nouɁ	n o u ʔ		1429	19.941803	99.044742	
1342	85_full	None	BanPaw	Ban Paw	nouɁ	nouɁ	n o u ʔ		1429	21.311225	99.557550	
1343	85_full	None	ChaYeQing	Cha Ye Qing	nok	nok	n o k		1429	24.305717	98.463661	
1344	85_full	None	GuangKa	Guang Ka	nok	nok	n o k	ruma1248	1429	24.065714	97.796281	
1345	85_full	None	MangBang	Mang Bang	nok	nok	n o k	ruma1248	1429	24.416392	98.399078	
1346	85_full	None	NanSang	Nan Sang	nok	nok	n o k	ruma1248	1429	24.019728	97.819736	
1347	86_rightside	None	NamHsan	Namhsan	khɔn Ɂidam	khɔn Ɂidam	kʰ ɔ n + ʔ i d a m		1019	22.965064	97.163239	
1348	86_rightside	None	KhunHawt	Khun Hawt	khɔnnap	khɔnnap	kʰ ɔ nː a p		1019	22.965064	97.163239	
1349	86_rightside	None	HtanHsan	Htan Hsan	khɔnnap	khɔnnap	kʰ ɔ nː a p		1019	22.675133	97.289942	
1350	86_rightside	None	PangKham	Pangkham	ʔaʔɔh	ʔaʔɔh	ʔ a ʔ ɔ h		1019	22.672097	97.161167	
1351	86_rightside	None	ManLoi	Man Loi	ʔaʔɔh	ʔaʔɔh	ʔ a ʔ ɔ h		1019	22.636019	97.139264	
1352	86_rightside	None	MengDan	Meng Dan	diŋʔaʔɔjh	diŋʔaʔɔjh	d i ŋ ʔ a ʔ ɔ j̊	khan1274	1019	24.296522	98.379886	
1353	86_rightside	None	ChuDongGua	Chu Dong Gua	dua?ɔjh	dua?ɔjh	d u a ʔ ɔ j̊		1019	24.330889	98.393125	
1354	86_rightside	None	XiangZhaiTang	Xiang Zhai Tang	naɁah	naɁah	n a ʔ a h	ruma1248	1019	24.323819	98.556639	
1355	86_rightside	None	PongNuea	Pong Nuea	ʔaʔah	ʔaʔah	ʔ a ʔ a h		1019	20.321525	99.866817	
1356	86_rightside	None	NyaungGone	Nyaung Gone	ʔaʔăh	ʔaʔăh	ʔ a ʔ a h		1019	20.635025	96.545772	
1357	86_rightside	None	NoeLae	Noe Lae	ɁaɁăh	ɁaɁăh	ʔ a ʔ a h		1019	19.941803	99.044742	
1358	86_rightside	None	BanPaw	Ban Paw	naɁăh	naɁăh	n a ʔ a h		1019	21.311225	99.557550	
1359	86_rightside	None	ChaYeQing	Cha Ye Qing	naʔeh	naʔeh	n a ʔ e h		1019	24.305717	98.463661	
1360	86_rightside	None	GuangKa	Guang Ka	ɁaɁɛh	ɁaɁɛh	ʔ a ʔ ɛ h	ruma1248	1019	24.065714	97.796281	
1361	86_rightside	None	MangBang	Mang Bang	ɁaɁəh	ɁaɁəh	ʔ a ʔ ə h	ruma1248	1019	24.416392	98.399078	
1362	86_rightside	None	NanSang	Nan Sang	ɁaɁəh	ɁaɁəh	ʔ a ʔ ə h	ruma1248	1019	24.019728	97.819736	
1363	87_leftside	None	NamHsan	Namhsan	khɔn Ɂiveː	khɔn Ɂiveː	kʰ ɔ n + ʔ i v eː		244	22.965064	97.163239	
1364	87_leftside	None	KhunHawt	Khun Hawt	khɔnkanap	khɔnkanap	kʰ ɔ n k a n a p		244	22.965064	97.163239	
1365	87_leftside	None	HtanHsan	Htan Hsan	khɔnkanap	khɔnkanap	kʰ ɔ n k a n a p		244	22.675133	97.289942	
1366	87_leftside	None	PangKham	Pangkham	ʔakaʔ	ʔakaʔ	ʔ a k a ʔ		244	22.672097	97.161167	
1367	87_leftside	None	ManLoi	Man Loi	ʔaɡaʔ	ʔaɡaʔ	ʔ a g a ʔ		244	22.636019	97.139264	
1368	87_leftside	None	MengDan	Meng Dan	ʔakɛʔ	ʔakɛʔ	ʔ a k ɛ ʔ	khan1274	244	24.296522	98.379886	
1369	87_leftside	None	ChuDongGua	Chu Dong Gua	?aka?	?aka?	ʔ a k a ʔ		244	24.330889	98.393125	
1370	87_leftside	None	XiangZhaiTang	Xiang Zhai Tang	naɡaɁ	naɡaɁ	n a g a ʔ	ruma1248	244	24.323819	98.556639	
1371	87_leftside	None	PongNuea	Pong Nuea	ʔaɡaɁ	ʔaɡaɁ	ʔ a g a ʔ		244	20.321525	99.866817	
1372	87_leftside	None	NyaungGone	Nyaung Gone	ʔaɡăʔ	ʔaɡăʔ	ʔ a g ă ʔ		244	20.635025	96.545772	
1373	87_leftside	None	NoeLae	Noe Lae	ɁaɡăɁ	ɁaɡăɁ	ʔ a g ă ʔ		244	19.941803	99.044742	
1374	87_leftside	None	BanPaw	Ban Paw	naɡăɁ	naɡăɁ	n a g ă ʔ		244	21.311225	99.557550	
1375	87_leftside	None	ChaYeQing	Cha Ye Qing	nakaʔ	nakaʔ	n a k a ʔ		244	24.305717	98.463661	
1376	87_leftside	None	GuangKa	Guang Ka	ɁakaɁ	ɁakaɁ	ʔ a k a ʔ	ruma1248	244	24.065714	97.796281	
